date,ruined,equity,start_equity,gross_pnl,cost,funding,net_pnl,gross_return,net_return,traded_notional,gross_exposure,net_exposure,long_pnl,short_pnl,n_positions,n_live,multiplier,ex_ante_vol,ex_ante_vol_full_signal,held_ex_ante_vol,target_tracking_error
2020-02-12,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-13,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-14,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-15,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-16,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-17,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-18,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-19,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-20,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-21,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-22,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-23,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-24,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-25,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-26,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-27,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-28,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-29,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-01,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-02,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-03,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-04,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-05,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-06,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-07,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-08,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-09,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-10,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-11,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-12,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-13,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-14,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-15,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-16,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-17,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-18,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-19,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-20,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-21,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-22,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-23,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-24,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-25,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-26,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-27,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-28,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-29,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-30,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-31,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-01,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-02,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-03,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-04,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-05,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-06,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-07,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-08,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-09,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-10,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-11,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-12,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-13,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-14,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-15,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-16,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-17,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-18,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-19,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-20,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-21,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-22,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-23,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-24,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-25,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-26,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-27,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-28,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-29,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-30,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-05-01,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-05-02,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-05-03,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-05-04,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-05-05,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-05-06,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-05-07,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-05-08,False,99889.66997880489,100000.0,-90.39098012691949,10.902595673312819,9.036445394881586,-110.33002119511389,-0.0009039098012691949,-0.001103300211951139,10902.595673312819,10902.595673312819,10902.595673312819,-90.39098012691949,0.0,4,5,0.09367959081713771,2.134936737612352,4.85149178042871,0.15886658054135555,0.027258552000008835
2020-05-09,False,99705.89921013328,99889.66997880489,-166.78370487932852,0.08457548583942906,16.90248830643273,-183.77076867160068,-0.0016696792062153932,-0.001839737469455992,84.57548583942906,10896.780179025329,10896.780179025329,-166.78370487932852,0.0,5,5,0.09030769322400728,2.2146507441387318,4.85149178042871,0.15877430423478092,0.027042525581807277
2020-05-10,False,98648.70565330493,99705.89921013328,-1050.9852472797177,0.32836130239067135,5.8799482462369745,-1057.1935568283454,-0.010540853205332752,-0.010603119426266615,328.3613023906713,11058.357776536672,11058.357776536672,-1050.9852472797177,0.0,5,5,0.0880543007696366,2.2713257416378823,4.85149178042871,0.16206810753564033,0.024866324752374467
2020-05-11,False,98452.18740611225,98648.70565330493,-192.0586695037145,1.1210507155304623,3.3385269734362253,-196.51824719268117,-0.0019468949767946614,-0.0019921016286147024,1121.0507155304624,11128.423244787416,11128.423244787416,-192.0586695037145,0.0,5,5,0.10205849225869543,1.9596605394977302,4.85149178042871,0.1664466313262248,0.023590335642848445
2020-05-12,False,98859.95403240065,98452.18740611225,418.5647420045683,5.791237535661767,5.006878180512059,407.7666262883945,0.004251451928416802,0.004141773149299057,5791.237535661768,16689.593935040193,16689.593935040193,418.5647420045683,0.0,5,5,0.09748905136765522,2.051512423130991,4.85149178042871,0.1774565561733199,0.038283282585069654
2020-05-13,False,99695.80797622152,98859.95403240065,844.7158457502384,3.3951106621523293,5.466791267223692,835.8539438208624,0.008544570488808731,0.008454929521279336,3395.110662152329,19127.35135727792,18222.6375574123,860.2887882069416,-15.572942456703297,5,5,0.10954036284569035,1.8258110052249896,4.85149178042871,0.18090331973109203,0.044876941970216286
2020-05-14,False,100304.29349702316,99695.80797622152,615.3217138431602,1.1716026575003609,5.664590384017719,608.4855208016421,0.006171991845333364,0.006103421328876458,1171.602657500361,21174.815745441927,18881.96794672573,659.8342107279041,-44.512496884743925,5,5,0.11695250160482719,1.7100959556708195,4.85149178042871,0.18283414028528183,0.05085560245820871
2020-05-15,False,99387.24146080208,100304.29349702316,-905.3127406889895,6.243232302170354,5.496063229927787,-917.0520362210876,-0.009025662901617043,-0.009142699721505979,6243.232302170354,25621.29743937032,23239.424646884632,-923.02689761251,17.714156923520417,6,7,0.08600882785371934,2.3253427001720413,6.796488387749953,0.22637709156668667,0.0432606008766943
2020-05-16,False,99626.96279295124,99387.24146080208,246.4423397774193,0.6420169740652228,6.078990654192846,239.72133214916124,0.002479617465533694,0.0024119930146537607,642.0169740652229,25172.102195665517,22553.436708490895,271.29524821001195,-24.852908432592645,7,7,0.09478796000567892,2.1099726166489674,6.796488387749953,0.21892557123537618,0.04438049672648006
2020-05-17,False,100111.48724823902,99626.96279295124,489.9077102354546,0.7400843934603341,4.643170554213988,484.52445528778026,0.004917420911983441,0.004863386795146395,740.084393460334,25863.854213175648,22307.27089720556,489.206933375972,0.7007768594825876,7,7,0.10058159152445943,1.9884354280809329,6.796488387749953,0.21482943303831625,0.05446193194721515
2020-05-18,False,100536.56437775807,100111.48724823902,430.6869161169176,0.1613295939795928,5.448457003882264,425.07712951905575,0.004302072898477427,0.00424603750481724,161.3295939795928,26513.68996367173,22635.849013461426,480.2627937978959,-49.57587768097834,7,7,0.10326703010565819,1.9367265602135453,6.796488387749953,0.21686603637068594,0.05880804431036759
2020-05-19,False,100609.92938744764,100536.56437775807,80.32929596728296,0.0819127760379124,6.88237350167871,73.36500968956634,0.0007990057792849583,0.0007297346009746584,81.91277603791241,26961.615859112695,22984.62315354043,79.80274154915068,0.5265544181322799,7,7,0.09460485032346341,2.1140565131299303,6.796488387749952,0.21071507605091608,0.0402414792788485
2020-05-20,False,100026.74856111278,100609.92938744764,-575.9142069141078,0.21768955861575887,7.048929862140968,-583.1808263348646,-0.00572422831842242,-0.005796453987051737,217.68955861575887,26823.202487627954,22847.26289089195,-626.4603497370272,50.5461428229194,7,7,0.08935834931424289,2.2381792136364127,6.796488387749953,0.20859193564179004,0.021935008399857254
2020-05-21,False,98955.08963225182,100026.74856111278,-1066.9334661589173,0.04268216805816974,4.682780533976695,-1071.6589288609523,-0.0106664815312582,-0.01071372352172586,42.68216805816974,26103.51382700984,22228.666515919675,-1157.0399497058152,90.10648354689768,7,7,0.09325337955972346,2.144694390104237,6.796488387749953,0.204489160961637,0.034084100675387446
2020-05-22,False,99646.0953184791,98955.08963225182,715.0893593358655,19.691737111682624,4.391935996913891,691.005686227269,0.007226403027811526,0.006983023195626047,19691.737111682625,25406.851295150027,21121.41473664647,809.2036809222798,-94.11432158641422,10,10,0.046327963553681746,4.317047084710585,9.52229240724034,0.20384912464461744,0.043027473477709015
2020-05-23,False,99510.69183811259,99646.0953184791,-130.34802388012773,0.4069440276611188,4.648512458730555,-135.4034803665194,-0.0013081097002699616,-0.0013588438155429578,406.9440276611188,26481.504227040616,21576.13029182499,-152.95296696122918,22.604943081101464,10,10,0.0472174198519309,4.2357248792327065,9.52229240724034,0.20281472140948223,0.039994372723972015
2020-05-24,False,98677.81842787752,99510.69183811259,-827.5583899044599,0.5361589623321762,4.7788613682804195,-832.8734102350725,-0.008316276116849437,-0.00836968766723097,536.1589623321762,26698.952139041947,21397.768072572835,-928.1300001009847,100.57161019652484,10,10,0.04898991454596425,4.082472930471275,9.52229240724034,0.20118997648153303,0.03753268567282778
2020-05-25,False,99224.67930378034,98677.81842787752,552.1293682089033,1.8463210955723448,3.4221712104989983,546.860875902832,0.005595273355302725,0.005541882508301766,1846.3210955723446,27139.00626092845,20507.74461773806,638.73633379747,-86.60696558856658,10,10,0.055097893650499684,3.6299028283849144,9.52229240724034,0.1962835790981541,0.0411043122210503
2020-05-26,False,98982.73370744816,99224.67930378034,-236.63536280656535,0.662147914997498,4.648085610616213,-241.94559633217906,-0.002384843815741613,-0.0024383610814347196,662.1479149974981,28282.216098940964,20984.83817202634,-279.5071524386023,42.87178963203692,10,10,0.05778771079481646,3.4609434644353474,9.52229240724034,0.1994868051864935,0.04588425868086681
2020-05-27,False,99409.23641793085,98982.73370744816,431.77343474134403,1.8780003089216486,3.392723949732239,426.5027104826902,0.004362108607926378,0.004308859681964887,1878.0003089216489,29418.09904762602,21162.23880241766,537.6486501737368,-105.87521543239279,10,10,0.06225916491039535,3.2123784552498265,9.52229240724034,0.19962995728568236,0.05853159040814103
2020-05-28,False,100351.75385456346,99409.23641793085,945.2600034405698,0.23644869818162897,2.506118109784477,942.5174366326037,0.009508774410725373,0.00948118575893817,236.44869818162897,30161.165230109204,21642.567719773695,1051.1343202385071,-105.87431679793727,10,10,0.06328748350996075,3.1601825338579346,9.52229240724034,0.20301628627866658,0.05385112975961139
2020-05-29,False,100251.82066006772,100351.75385456346,-96.26202279235544,0.017633428238353645,3.653538275140367,-99.93319449573416,-0.0009592460429925805,-0.0009958290777913467,17.633428238353645,31300.540438907297,22570.19429497591,-113.64007824519587,17.37805545284045,10,10,0.059407257065484845,3.3665920609588027,9.517990132649318,0.20773550410861893,0.02762763753715907
